testEpochNo,personID,imagepath,correctLabel,outputValueLabel0,outputValueLabel1
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0298.png,1,0.3110881,-0.2869774
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0056.png,1,0.8453809,-0.97930086
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0364.png,0,-1.2870756,0.8827051
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0136.png,0,-2.1749537,1.6598847
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0635.png,0,-0.9111402,0.598477
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0551.png,0,-1.3787888,1.0139819
1,C,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/C0104.png,0,-0.36235043,0.047382295
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0181.png,0,-1.2643496,0.84028363
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0173.png,0,-1.3420376,0.933486
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0604.png,0,-0.50863767,0.21958831
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0594.png,0,-1.1457921,0.7589216
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0794.png,1,0.6060085,-0.2796106
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0908.png,1,1.9878112,-1.8856789
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0495.png,0,-2.771931,2.2762215
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0269.png,0,-0.15943265,-0.024905384
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0206.png,1,0.93574834,-1.0705565
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0433.png,0,-3.2093313,2.8507664
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0202.png,0,-1.3445295,0.92099226
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0948.png,1,0.33230382,-0.1371934
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0018.png,1,0.13981132,-0.64906704
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0444.png,1,2.2605162,-2.3454485
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0238.png,1,1.1132944,-1.1169451
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0897.png,1,1.9853076,-1.8843833
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0435.png,1,1.5716559,-1.8956031
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0761.png,1,0.08399375,-0.042942762
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0164.png,1,0.47839734,-0.9973073
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0075.png,0,-2.298882,1.8147026
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0432.png,1,1.9863534,-2.111671
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0314.png,0,-0.742927,0.43504205
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0874.png,1,1.6248654,-1.4899071
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0746.png,1,0.6999641,-0.49856186
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0294.png,0,-0.7521789,0.43815044
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0094.png,1,0.5707988,-1.2345296
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0172.png,1,-0.22024673,-0.57210374
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0307.png,1,1.2433268,-1.1572686
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0107.png,1,2.5068462,-2.570192
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0519.png,0,-2.243279,1.7192699
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0200.png,0,-0.7057224,0.3580059
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0590.png,0,-1.415101,0.9901886
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0063.png,1,-0.30645096,-0.38473693
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0462.png,1,-0.046469294,-0.07408525
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0488.png,0,-2.2373543,1.7760416
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0130.png,1,2.3966708,-2.4945734
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0434.png,0,-3.1632442,2.7961771
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0634.png,0,-0.5372708,0.29328933
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0322.png,0,-1.0418005,0.72861814
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0030.png,1,-0.21979567,-0.3579253
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0580.png,0,-1.7861995,1.3192564
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0233.png,1,0.27542716,-0.26118028
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0342.png,1,0.37372124,-0.8659321
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0158.png,0,-0.88624465,0.5054879
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0087.png,0,-3.8297741,3.2974286
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0179.png,0,-1.0079514,0.64225197
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0285.png,1,1.644073,-1.5652615
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0085.png,0,-3.877273,3.355259
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0424.png,0,-2.9314983,2.5373728
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0032.png,1,-0.12594545,-0.56509876
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0159.png,0,-1.0105138,0.6202601
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0921.png,1,1.2635444,-1.2135122
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0103.png,0,-2.2309816,1.7100815
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0354.png,1,2.3874214,-2.4861827
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0598.png,0,-0.7681534,0.44547907
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0395.png,0,-2.9668272,2.4903758
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n1026.png,1,0.208509,-0.20964521
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0414.png,1,0.73645246,-1.0836549
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0518.png,0,-2.1002614,1.6063826
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0097.png,0,-2.542002,1.9928645
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0510.png,0,-2.2447684,1.7491611
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0383.png,0,-1.6338509,1.238131
1,R,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/R0173.png,0,-0.4839988,0.49827597
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0572.png,0,-2.2023683,1.7240223
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0501.png,1,0.30137363,-0.3253736
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0845.png,1,2.1752334,-2.0418694
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0431.png,1,1.582782,-1.8523359
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0577.png,0,-1.7800813,1.299223
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0370.png,1,1.4309962,-1.6016939
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0071.png,1,0.0016933084,-0.5816306
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0035.png,0,-0.62986207,0.41677883
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0801.png,1,1.2771112,-1.0892572
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0424.png,1,-0.28395388,-0.38232842
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0186.png,1,1.9416311,-2.1519306
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0050.png,1,-0.28976253,-0.3463783
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0611.png,0,-0.6734706,0.37028912
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0010.png,1,1.9281596,-2.1605716
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0391.png,1,0.658863,-0.56034756
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0295.png,1,1.7801938,-1.7780764
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0643.png,0,-1.0498093,0.70460534
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0344.png,1,1.9417375,-2.1672528
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0640.png,0,-1.8397988,1.3892616
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0377.png,1,1.647492,-1.9032168
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0284.png,1,1.505145,-1.5031027
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0193.png,0,-0.66872257,0.32659093
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0809.png,1,0.6245939,-0.4340861
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0149.png,0,-2.0732145,1.5696164
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0793.png,1,1.0458987,-0.7922838
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0025.png,0,-0.28157505,0.12451559
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0261.png,0,-0.17922848,-0.020753354
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0348.png,1,1.4328867,-1.7428604
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0115.png,0,-2.332842,1.805875
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0189.png,0,-1.4394429,0.99681866
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0605.png,0,-0.49441817,0.2188246
1,E,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/E0788.png,0,-0.5342725,0.035671264
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0213.png,1,0.24915299,-0.7284806
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0393.png,0,-2.7386699,2.2305496
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0131.png,1,2.395688,-2.469564
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0374.png,1,0.748143,-1.2114748
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0413.png,0,-1.4606136,1.2211624
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0498.png,0,-2.2930713,1.8207918
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0265.png,1,1.3907456,-1.4244494
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0339.png,1,0.3965364,-0.9397299
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0399.png,1,2.128085,-2.22013
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0389.png,0,-2.2927926,1.8349408
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0197.png,0,-0.90244424,0.5259944
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0487.png,0,-1.6635177,1.3191313
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0125.png,1,1.391554,-1.480741
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0888.png,1,1.4037052,-1.3340619
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0180.png,0,-0.75802636,0.4107403
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0140.png,0,-2.5287337,1.9995581
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0539.png,0,-0.5262698,0.24023804
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0489.png,0,-1.7756948,1.3444785
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0048.png,1,-0.016608693,-0.5448449
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0469.png,0,-1.1956708,0.8761537
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0099.png,1,1.1536375,-1.3489137
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0194.png,0,-0.90684915,0.5080966
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0022.png,0,-0.21448356,0.099473536
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0129.png,0,-2.072699,1.5390487
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0393.png,1,0.2719794,-0.1952125
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0288.png,0,-1.7388245,1.3119915
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0162.png,0,-0.9686991,0.5856304
1,C,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/C0102.png,0,-0.42569444,0.04224953
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0134.png,0,-2.2422867,1.7331725
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0164.png,0,-0.9977821,0.62672424
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0101.png,0,-2.553908,2.0110176
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0151.png,0,-1.973299,1.4493661
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0624.png,0,-0.34875524,0.13106352
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0431.png,0,-3.2670336,2.9023008
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0310.png,0,-1.207165,0.830719
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0390.png,0,-3.0561361,2.5908797
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0613.png,1,0.11929247,0.07666665
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0149.png,1,2.352363,-2.409791
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0153.png,0,-1.557899,1.0855583
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0454.png,0,-2.9066484,2.5039003
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0858.png,1,0.50309336,-0.37769794
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0797.png,1,0.8659895,-0.59470356
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0308.png,0,-1.4441144,1.0500056
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0078.png,0,-2.566641,2.0193162
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0031.png,0,-0.4672182,0.2768514
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0169.png,0,-1.0764524,0.6817156
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0625.png,0,-0.7912962,0.4803606
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0784.png,1,0.2502039,-0.23994935
1,C,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/C0320.png,0,-0.49300668,0.025249422
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0002.png,1,0.8878629,-1.4963384
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0284.png,0,-1.328871,0.9733192
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0609.png,0,-0.24538517,0.011342734
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0416.png,0,-0.4304388,0.21713164
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0112.png,0,-2.2162442,1.7023941
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0353.png,1,2.2366917,-2.3301473
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0356.png,1,1.2280709,-1.4285536
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0156.png,0,-1.2125217,0.7924638
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0358.png,0,-1.674957,1.1871853
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0286.png,0,-0.9829037,0.6911013
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0840.png,1,1.7766623,-1.6669881
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0859.png,1,0.6364493,-0.51454407
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0800.png,1,1.761755,-1.5378383
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0792.png,1,0.44576347,-0.22080433
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0863.png,1,0.9715583,-0.8531338
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0439.png,0,-3.185405,2.8536747
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0266.png,0,-0.29765427,0.079895645
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0089.png,0,-3.9655,3.4219825
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0498.png,1,0.7467869,-0.7467253
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0358.png,1,0.37463972,-0.7160858
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0126.png,1,2.6611326,-2.7099547
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0552.png,0,-1.2244173,0.841532
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0583.png,0,-1.2510955,0.84317553
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0301.png,0,-1.2332956,0.8465235
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0295.png,0,-0.6995308,0.39323702
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0920.png,1,1.5340701,-1.4384322
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0266.png,1,1.0333292,-1.0038103
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0561.png,0,-2.0751722,1.6558716
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0328.png,1,0.7179263,-1.1263125
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0547.png,0,-1.3696979,0.94836926
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0148.png,1,0.2992096,-0.8551594
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0178.png,0,-1.3755467,0.9014398
1,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0811.png,1,2.4141905,-2.278433
1,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0484.png,0,-1.1766976,0.9255918
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0420.png,1,2.4060745,-2.4109015
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0240.png,1,0.81084895,-0.9218998
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0261.png,1,0.3972015,-0.5921808
1,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0385.png,1,1.5568652,-1.803546
2,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0627.png,0,-2.5821846,2.2882936
2,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0062.png,1,1.7197537,-1.9637091
2,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0284.png,0,-2.9396317,2.6630218
2,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0537.png,0,-2.661249,2.405998
2,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0403.png,0,-4.291945,4.089066
2,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0352.png,1,1.6400781,-1.8921329
2,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0125.png,1,1.2985911,-1.4279507
2,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0107.png,0,-3.910842,3.5525756
2,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0579.png,0,-3.048271,2.7380106
2,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0715.png,1,1.0220149,-0.8224291
2,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0364.png,0,-2.8977783,2.7287092
2,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0087.png,0,-4.6403184,4.3434896
2,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0065.png,0,-1.7701411,1.6937983
2,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0306.png,1,2.5815845,-3.0630114
2,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0762.png,1,1.7788951,-1.6469132
2,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0909.png,1,3.0013576,-2.9553552
2,n,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/n0839.png,1,1.8944173,-1.7226962
2,c,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Non Drowsy/c0443.png,1,0.5019899,-1.104221
2,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0599.png,0,-3.0374982,2.7420654
2,K,/content/drive/MyDrive/newdata/Driver Drowsiness Dataset (DDD)/Drowsy/K0624.png,0,-2.2757688,2.0496457
